Unnamed: 0,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
2386,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,19:00,22,Errenteria,2,2,2,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.9920059636125744,43.313593075374335,-2.033693,43.256347
2387,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,07:00,22,Hondarribia,2,2,1,Otros hogares sin niños,1,4,1,1,2021,24992.16,3,-1.7941289746455815,43.36716951002537,-2.033693,43.256347
2388,Tolosaldea,Donostialdea,Tolosa,Donostia/San Sebastian,Coche pasajero,14:30,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),1,5,1,1,2021,22887.65,2,-2.069025111901986,43.151787204551525,-2.033693,43.256347
2389,Donostialdea,Donostialdea,Errenteria,Pasaia,Coche conductor,14:30,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,4,-1.8733354900605053,43.271731730285055,-2.033693,43.256347
2390,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,15:55,21,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,21842.32,1,-1.949566936748507,43.303813744175166,-2.033693,43.256347
2391,Donostialdea,Donostialdea,Lasarte-Oria,Usurbil,Coche pasajero,07:50,99,Lasarte-Oria,2,3,2,Otros hogares con niños,2,3,1,1,2021,23513.035,2,-2.0155512840295597,43.25193453959263,-2.033693,43.256347
2392,Donostialdea,Donostialdea,Lezo,Pasaia,Coche conductor,14:00,22,Pasaia,2,3,1,Otros hogares sin niños,2,4,1,1,2021,23184.11,1,-1.8937398782915211,43.325320765115286,-2.033693,43.256347
2393,Donostialdea,Donostialdea,Lasarte-Oria,Urnieta,Taxi,13:00,22,Urnieta,2,2,1,Otros hogares sin niños,1,5,1,2,2021,28048.41,4,-2.0118183137055894,43.2692526734724,-2.033693,43.256347
2394,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.3828959430344274,43.02660561463891,-2.033693,43.256347
2395,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,06:20,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,4,1,1,2021,25017.26,3,-1.956511367387706,43.32893573126653,-2.033693,43.256347
2396,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,07:00,22,Arrasate/Mondragon,1,2,1,Hogar de una persona,1,4,1,1,2021,23566.82,2,-2.485958832263889,43.06423066048482,-2.033693,43.256347
2397,Debagoiena,Donostialdea,Arrasate/Mondragon,Donostia/San Sebastian,Coche conductor,22:10,22,Donostia/San Sebastian,1,3,1,2 adultos,2,6,1,1,2021,22575.620000000003,1,-2.4844698027354584,43.06760104040745,-2.033693,43.256347
2398,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,15:55,21,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,21842.32,1,-1.965589109983665,43.3108558429511,-2.033693,43.256347
2399,Donostialdea,Donostialdea,Pasaia,Errenteria,Coche conductor,07:30,22,Pasaia,2,2,1,Otros hogares con niños,1,4,1,1,2021,23569.26,3,-1.9171166945824296,43.324504033115446,-2.033693,43.256347
2400,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,14:00,22,Orio,1,3,1,Hogar de una persona,1,5,1,1,2021,28902.96,4,-2.1272491487853284,43.27627995083792,-2.033693,43.256347
2401,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,07:40,22,Urnieta,1,4,1,2 adultos,2,5,1,1,2021,26736.56,3,-1.9858435355954367,43.25342300765565,-2.033693,43.256347
2402,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,11:00,22,Usurbil,2,3,1,2 adultos con niño(s),2,4,1,1,2021,23204.41,1,-2.121248936045993,43.27637007761625,-2.033693,43.256347
2403,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,3,1,1,2021,22642.935,2,-2.0331937229044,43.270373067122925,-2.033693,43.256347
2404,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,08:00,22,Hondarribia,2,3,1,Otros hogares con niños,2,4,1,1,2021,25779.56,3,-1.8487347459988248,43.33231923390767,-2.033693,43.256347
2405,Donostialdea,Donostialdea,Andoain,Urnieta,Coche conductor,09:00,22,Andoain,1,2,1,2 adultos,2,4,1,1,2021,23860.06,2,-2.0250508022619904,43.2222532664348,-2.033693,43.256347
2406,Donostialdea,Donostialdea,Andoain,Usurbil,Coche conductor,05:45,23,Andoain,2,3,1,Otros hogares sin niños,2,4,1,1,2021,25820.86,3,-2.0187052042373232,43.21791170770086,-2.033693,43.256347
2407,Donostialdea,Donostialdea,Urnieta,Lasarte-Oria,Taxi,07:30,22,Urnieta,2,2,1,Otros hogares sin niños,1,5,1,2,2021,22750.65,1,-1.970159557982176,43.24308096958297,-2.033693,43.256347
2408,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,19:30,22,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,23763.435,3,-1.8979899122842872,43.31241701857523,-2.033693,43.256347
2409,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,15:30,22,Pasaia,2,3,2,Otros hogares con niños,2,5,1,1,2021,25444.91,3,-1.9726186364025504,43.29250730618027,-2.033693,43.256347
2410,Urola Kosta       ,Donostialdea,Zarautz,Errenteria,Coche conductor,14:30,22,Zarautz,1,2,1,Hogar de una persona,1,5,1,1,2021,23777.3,2,-2.1617564666889875,43.287404914446384,-2.033693,43.256347
2411,Donostialdea,Donostialdea,Lezo,Donostia/San Sebastian,Moto,08:30,21,Lezo,2,2,2,2 adultos con niño(s),2,5,1,2,2021,21844.67,1,-1.893823840219508,43.3205857453469,-2.033693,43.256347
2412,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:00,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,25097.96,3,-1.8089824121425355,43.33907287212439,-2.033693,43.256347
2413,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Autobús interurbano,08:55,22,Pasaia,2,3,2,Otros hogares con niños,2,3,1,1,2021,23269.735,2,-1.916730227719583,43.31787276178701,-2.033693,43.256347
2414,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,1,2,1,2 adultos,1,4,1,1,2021,27042.46,4,-1.9010247318163056,43.31061970062997,-2.033693,43.256347
2415,Debabarrena,Donostialdea,Eibar,Donostia/San Sebastian,Coche conductor,09:30,99,Eibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27745.709999999995,4,-2.471480504455109,43.18167797269802,-2.033693,43.256347
2416,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,08:00,22,Pasaia,2,2,3,Otros hogares sin niños,1,3,1,1,2021,21792.235,2,-1.9315895541427224,43.32506016798542,-2.033693,43.256347
2417,Donostialdea,Donostialdea,Hernani,Urnieta,Coche pasajero,08:20,22,Hernani,1,2,1,Hogar de una persona,2,5,1,1,2021,21576.5,1,-1.9787059939717335,43.26334175500433,-2.033693,43.256347
2418,Bidasoa,Donostialdea,Irun,Hernani,Coche conductor,07:50,22,Irun,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.780800085753134,43.33441739885664,-2.033693,43.256347
2419,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,14:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-2.0029164578555614,43.25178116160527,-2.033693,43.256347
2420,Tolosaldea,Donostialdea,Tolosa,Pasaia,Coche conductor,19:00,99,Errenteria,2,3,1,Otros hogares con niños,1,4,1,1,2021,26038.81,3,-2.074685179092348,43.137459792418,-2.033693,43.256347
2421,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,12:30,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,28231.56,4,-1.90277151716012,43.315946061757934,-2.033693,43.256347
2422,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche pasajero,16:00,22,Errenteria,2,2,1,Otros hogares sin niños,2,5,1,2,2021,22182.27,1,-1.9214441522411825,43.32044646713173,-2.033693,43.256347
2423,Donostialdea,Donostialdea,Errenteria,Oiartzun,Moto,06:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,5,1,1,2021,25069.96,3,-1.893662965447923,43.307630604383775,-2.033693,43.256347
2424,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:15,22,Irun,1,2,1,Hogar de una persona,2,4,1,1,2021,22280.77,1,-1.7964789501224296,43.33820850721772,-2.033693,43.256347
2425,Donostialdea,Donostialdea,Andoain,Errenteria,Coche conductor,14:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,4,1,1,2021,22860.81,1,-2.0268330436249147,43.22384442292535,-2.033693,43.256347
2426,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Autobús interurbano,16:30,22,Lasarte-Oria,2,2,3,2 adultos con niño(s),2,5,1,1,2021,23492.66,2,-2.004809164383825,43.30957895660067,-2.033693,43.256347
2427,Donostialdea,Donostialdea,Urnieta,Andoain,Coche conductor,18:00,22,Andoain,1,2,1,2 adultos,2,4,1,1,2021,23860.06,1,-1.9898564400198533,43.24713889585046,-2.033693,43.256347
2428,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,RENFE,07:30,22,Pasaia,1,2,1,2 adultos,2,5,1,1,2021,22486.22,2,-1.9155589393448988,43.32444431082365,-2.033693,43.256347
2429,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,EUSKOTREN,16:00,22,Donostia/San Sebastian,1,2,1,2 adultos,1,4,1,1,2021,23828.42,3,-1.7977224607380813,43.34157627578091,-2.033693,43.256347
2430,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Moto,09:35,21,Donostia/San Sebastian,1,1,2,Hogar de una persona,2,5,1,2,2021,22156.6,1,-1.9546481038364605,43.32230533696678,-2.033693,43.256347
2431,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,13:30,22,Orio,2,4,1,Otros hogares sin niños,1,4,1,1,2021,27114.81,3,-2.106814393035745,43.28448527209113,-2.033693,43.256347
2432,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,EUSKOTREN,10:00,23,Irun,2,1,1,Otros hogares con niños,2,3,1,2,2021,18102.375,1,-1.7972618219144307,43.33975146054632,-2.033693,43.256347
2433,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,18:45,22,Errenteria,1,2,1,Hogar de una persona,1,4,1,1,2021,27197.56,4,-1.9774045068543196,43.29231647537632,-2.033693,43.256347
2434,Debabarrena,Donostialdea,Eibar,Donostia/San Sebastian,Coche conductor,09:30,99,Eibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27745.709999999995,4,-2.4731274741889897,43.20947394181873,-2.033693,43.256347
2435,Debabarrena,Donostialdea,Elgoibar,Donostia/San Sebastian,Coche conductor,14:30,22,Donostia/San Sebastian,1,2,2,2 adultos,1,5,1,1,2021,29017.46,4,-2.410265005383304,43.21583867466903,-2.033693,43.256347
2436,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,17:00,22,Pasaia,2,2,3,Otros hogares sin niños,1,3,1,1,2021,21792.235,1,-1.9187649113636067,43.31730307424363,-2.033693,43.256347
2437,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,07:00,22,Errenteria,2,2,2,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.9063554186888545,43.311096910711626,-2.033693,43.256347
2438,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Autobús interurbano,07:55,22,Pasaia,2,3,2,Otros hogares con niños,2,5,1,1,2021,21482.57,1,-1.9345326732016124,43.324879704654485,-2.033693,43.256347
2439,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,18:30,22,Donostia/San Sebastian,1,3,2,2 adultos,1,6,1,1,2021,24675.570000000003,3,-1.9814340571769395,43.26594324660447,-2.033693,43.256347
2440,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,15:00,22,Errenteria,1,2,1,2 adultos,1,4,1,1,2021,24675.31,3,-2.0073381384807885,43.30955178420949,-2.033693,43.256347
2441,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,16:00,22,Errenteria,1,2,1,Hogar de una persona,1,6,1,1,2021,22746.95,2,-1.86870363422358,43.29893417832312,-2.033693,43.256347
2442,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,13:30,23,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,5,1,1,2021,25646.66,4,-1.909062793963564,43.33113706526832,-2.033693,43.256347
2443,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Moto,07:00,22,Pasaia,2,3,2,2 adultos con niño(s),2,5,1,1,2021,25616.509999999995,4,-1.9227209953782065,43.325418089573134,-2.033693,43.256347
2444,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche pasajero,07:30,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,4,-1.8793022131299373,43.21325657748874,-2.033693,43.256347
2445,Donostialdea,Donostialdea,Oiartzun,Lezo,Coche conductor,14:45,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,25097.96,3,-1.872940678602348,43.29806260119054,-2.033693,43.256347
2446,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,15:30,22,Pasaia,2,3,2,Otros hogares con niños,2,5,1,1,2021,25444.91,3,-1.971517406647001,43.32481585295775,-2.033693,43.256347
2447,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,09:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,2,4,1,1,2021,21104.2,1,-1.9677147634367176,43.31816589216875,-2.033693,43.256347
2448,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,05:10,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,24269.22,3,-1.9939298717475769,43.3081755534267,-2.033693,43.256347
2449,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,16:30,22,Lasarte-Oria,2,3,2,2 adultos con niño(s),2,4,1,1,2021,23001.71,2,-1.9574653319981268,43.31895814161563,-2.033693,43.256347
2450,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,13:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.8986899037908689,43.313030000328006,-2.033693,43.256347
2451,Donostialdea,Donostialdea,Lasarte-Oria,Urnieta,Coche conductor,07:00,22,Lasarte-Oria,2,2,2,Otros hogares sin niños,1,4,1,1,2021,24409.86,2,-2.017460568977011,43.27068944076826,-2.033693,43.256347
2452,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,11:00,22,Errenteria,2,2,1,Otros hogares sin niños,2,3,1,1,2021,18671.675,1,-1.9796018206805803,43.30359997974624,-2.033693,43.256347
2453,Donostialdea,Donostialdea,Pasaia,Errenteria,Autobús interurbano,14:30,22,Pasaia,1,1,1,2 adultos,2,3,1,2,2021,18975.625,1,-1.918304947387618,43.31701348540831,-2.033693,43.256347
2454,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,EUSKOTREN,15:00,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,22280.25,1,-1.9254749690609956,43.31896343338183,-2.033693,43.256347
2455,Urola Kosta       ,Donostialdea,Orio,Donostia/San Sebastian,Coche conductor,07:30,22,Orio,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25548.66,3,-2.123740458655508,43.28381197250698,-2.033693,43.256347
2456,Donostialdea,Donostialdea,Andoain,Donostia/San Sebastian,Autobús interurbano,19:30,22,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,6,1,1,2021,27634.26,4,-2.019832657185081,43.21628871987354,-2.033693,43.256347
2457,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche pasajero,16:00,22,Errenteria,2,2,1,Otros hogares sin niños,2,5,1,2,2021,22182.27,1,-1.9365219180333344,43.31623829435505,-2.033693,43.256347
2458,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,11:00,22,Errenteria,2,2,1,Otros hogares sin niños,2,3,1,1,2021,18671.675,1,-1.918918144500706,43.31716314654324,-2.033693,43.256347
2459,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,07:00,22,Irun,2,3,2,2 adultos con niño(s),2,5,1,1,2021,23379.76,2,-1.806794705474304,43.3413716198165,-2.033693,43.256347
2460,Donostialdea,Donostialdea,Lasarte-Oria,Urnieta,Coche pasajero,13:30,23,Urnieta,1,2,1,2 adultos,2,5,1,2,2021,26736.56,4,-2.0153968534288387,43.27166416619484,-2.033693,43.256347
2461,Donostialdea,Donostialdea,Errenteria,Lezo,Coche conductor,07:40,22,Errenteria,2,3,2,Otros hogares con niños,1,5,1,1,2021,27265.51,4,-1.912719186619236,43.27616919157612,-2.033693,43.256347
2462,Donostialdea,Donostialdea,Donostia/San Sebastian,Lezo,Coche conductor,12:00,99,Donostia/San Sebastian,2,4,2,Otros hogares con niños,1,4,1,1,2021,26787.11,4,-1.9727210875180623,43.32035818818018,-2.033693,43.256347
2463,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,13:00,22,Pasaia,2,2,3,Otros hogares sin niños,2,5,1,2,2021,26042.209999999995,4,-1.973738272115246,43.29437041516204,-2.033693,43.256347
2464,Goierri                              ,Donostialdea,Urretxu,Lezo,Coche conductor,07:30,22,Urretxu,2,4,1,Otros hogares con niños,1,4,1,1,2021,26469.31,3,-2.3182454393732765,43.09290828761412,-2.033693,43.256347
2465,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Autobús interurbano,10:00,23,Lasarte-Oria,1,1,1,2 adultos,2,4,1,2,2021,20903.150000000005,1,-2.020417985224781,43.24729091432875,-2.033693,43.256347
2466,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,17:30,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,3,-1.9845341001265828,43.31545892266445,-2.033693,43.256347
2467,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,22:10,99,Hernani,1,2,1,Hogar de una persona,2,4,1,1,2021,22420.97,1,-1.9888339629210892,43.30548679382522,-2.033693,43.256347
2468,Donostialdea,Donostialdea,Usurbil,Lezo,Coche pasajero,13:45,22,Lezo,1,2,2,Hogar de una persona,1,4,1,1,2021,24918.51,2,-2.0686822165130487,43.27570703752036,-2.033693,43.256347
2469,Donostialdea,Donostialdea,Urnieta,Lasarte-Oria,Coche pasajero,08:15,23,Urnieta,1,2,1,2 adultos,2,5,1,2,2021,22774.22,1,-1.978604439822487,43.24899819002333,-2.033693,43.256347
2470,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,11:00,22,Errenteria,2,2,1,Otros hogares sin niños,2,3,1,1,2021,18671.675,1,-1.953937333966272,43.32266867864551,-2.033693,43.256347
2471,Donostialdea,Donostialdea,Lezo,Usurbil,Coche conductor,21:00,22,Lezo,2,3,1,Otros hogares con niños,1,4,1,1,2021,23759.76,2,-1.8623283672003816,43.33493428212777,-2.033693,43.256347
2472,Donostialdea,Donostialdea,Andoain,Hernani,Coche conductor,13:55,22,Andoain,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27604.31,4,-2.020203096845625,43.21227045780648,-2.033693,43.256347
2473,Donostialdea,Donostialdea,Lezo,Errenteria,Coche conductor,07:45,22,Lezo,1,2,1,2 adultos,2,3,1,1,2021,20501.545,1,-1.894364319014528,43.320818219764085,-2.033693,43.256347
2474,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,16:00,23,Errenteria,2,2,2,2 adultos con niño(s),2,4,1,1,2021,21265.62,1,-1.7764172753433036,43.34068653928065,-2.033693,43.256347
2475,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,15:30,22,Pasaia,2,3,2,Otros hogares con niños,2,5,1,1,2021,25444.91,3,-1.99234161882922,43.30718635431528,-2.033693,43.256347
2476,Goierri                              ,Donostialdea,Beasain,Donostia/San Sebastian,Coche conductor,14:30,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,2,4,1,1,2021,22439.62,1,-2.19436230616094,43.047347842912,-2.033693,43.256347
2477,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,05:30,22,Donostia/San Sebastian,2,3,3,Otros hogares con niños,1,3,1,1,2021,24412.785,3,-2.015065316166021,43.31214019426272,-2.033693,43.256347
2478,Urola Kosta       ,Donostialdea,Zarautz,Lasarte-Oria,Coche conductor,14:05,22,Lasarte-Oria,2,4,1,2 adultos con niño(s),1,5,1,1,2021,27578.01,4,-2.1654745993106577,43.287193756133085,-2.033693,43.256347
2479,Donostialdea,Donostialdea,Lezo,Usurbil,Coche pasajero,05:15,22,Lezo,1,2,2,Hogar de una persona,1,4,1,1,2021,24918.51,3,-1.89626482943742,43.3208364990365,-2.033693,43.256347
2480,Donostialdea,Donostialdea,Errenteria,Urnieta,RENFE,15:30,99,Errenteria,2,1,1,Otros hogares sin niños,2,3,1,2,2021,18671.675,1,-1.8997216533875805,43.28423938537407,-2.033693,43.256347
2481,Urola Kosta       ,Donostialdea,Orio,Andoain,Coche conductor,20:40,22,Orio,1,2,1,Hogar de una persona,1,4,1,1,2021,22378.5,1,-2.1280126420839616,43.27749018563751,-2.033693,43.256347
2482,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,19:30,22,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,23763.435,3,-1.904783136426409,43.30977089558375,-2.033693,43.256347
2483,Donostialdea,Donostialdea,Urnieta,Andoain,Coche conductor,18:00,22,Andoain,1,2,1,2 adultos,2,4,1,1,2021,23860.06,1,-1.9755678499590477,43.233466283372735,-2.033693,43.256347
2484,Bidasoa,Donostialdea,Hondarribia,Errenteria,Autobús interurbano,22:00,23,Errenteria,1,1,1,2 adultos,2,5,1,2,2021,21253.2,1,-1.7920246681704914,43.36328365138045,-2.033693,43.256347
2485,Donostialdea,Donostialdea,Donostia/San Sebastian,Usurbil,Coche conductor,15:00,21,Tolosa,2,2,1,2 adultos con niño(s),2,5,1,1,2021,23878.16,2,-1.947588273853868,43.32042474863941,-2.033693,43.256347
2486,Donostialdea,Donostialdea,Oiartzun,Errenteria,Autobús interurbano,15:10,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.8027094929247884,43.289090110617806,-2.033693,43.256347
2487,Donostialdea,Donostialdea,Errenteria,Oiartzun,Autobús interurbano,07:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.909219716264512,43.31290110727704,-2.033693,43.256347
2488,Tolosaldea,Donostialdea,Tolosa,Donostia/San Sebastian,Coche conductor,18:00,22,Donostia/San Sebastian,1,3,1,2 adultos,1,3,1,1,2021,25416.435,3,-2.0704530488791857,43.13991304515195,-2.033693,43.256347
